COM Port Test  : 
-------------------------------------- 
Time			     Result

2019-08-21 09:37:07--------->PASS

2019-08-21 09:37:17--------->PASS

2019-08-21 09:37:32--------->FAIL

2019-08-21 09:44:42--------->FAIL

2019-08-21 09:49:36--------->FAIL

2019-08-21 09:51:50--------->FAIL

2019-08-21 09:52:06--------->FAIL

2019-08-21 09:57:15--------->FAIL

2019-08-21 09:58:16--------->FAIL

2019-08-21 09:58:39--------->FAIL

2019-08-21 09:58:56--------->FAIL

2019-08-21 09:59:04--------->FAIL
